DateKey,Date,CompanyName,Ticker,Market,Currency,Open,Close,High,Low,Volume
20190802,2019-08-02,Microsoft,MSFT,NASDAQ,USD,130.93370664388328,129.8053741455078,131.15179768456275,128.25036505958565,30791600
20190805,2019-08-05,Microsoft,MSFT,NASDAQ,USD,126.3919994681408,125.35848999023438,126.98934115157336,124.00258933031114,42749600
20190806,2019-08-06,Microsoft,MSFT,NASDAQ,USD,126.86609915414438,127.70997619628906,128.64866226782277,126.3066781362356,32696700
20190807,2019-08-07,Microsoft,MSFT,NASDAQ,USD,126.85655959437956,128.26934814453125,128.6201689083289,124.99814128731052,33414500
20190808,2019-08-08,Microsoft,MSFT,NASDAQ,USD,129.52100250287742,131.69232177734375,131.78714527811238,128.8857110901905,27496500
20190809,2019-08-09,Microsoft,MSFT,NASDAQ,USD,131.4267939306718,130.5734405517578,132.15689415718393,129.38821948769362,23466700
20190812,2019-08-12,Microsoft,MSFT,NASDAQ,USD,129.96660938109434,128.7529296875,130.7156627359224,128.23144398797666,20484300
20190813,2019-08-13,Microsoft,MSFT,NASDAQ,USD,128.99948880124586,131.41734313964844,131.60697565347672,128.0039000186056,25154600
20190814,2019-08-14,Microsoft,MSFT,NASDAQ,USD,129.723927271492,127.45974731445312,130.2566720810994,127.16483604600668,32527300
20190815,2019-08-15,Microsoft,MSFT,NASDAQ,USD,127.84980058252624,127.17434692382812,128.03055640032747,125.81394600662126,28074400
20190816,2019-08-16,Microsoft,MSFT,NASDAQ,USD,128.315959224594,129.505126953125,129.8190689754021,128.1637422714522,24449100
20190819,2019-08-19,Microsoft,MSFT,NASDAQ,USD,131.14144940849764,131.6741943359375,131.80738056779748,130.22816202130744,24355700
20190820,2019-08-20,Microsoft,MSFT,NASDAQ,USD,131.4839183468282,130.58013916015625,131.95958549088326,130.56112292606468,21170800
20190821,2019-08-21,Microsoft,MSFT,NASDAQ,USD,131.80734888527851,132.03565979003906,132.70160530547622,131.28411220152378,14970300
20190822,2019-08-22,Microsoft,MSFT,NASDAQ,USD,131.9119925132432,131.07481384277344,132.42570655071816,129.65732077867466,18697000
20190823,2019-08-23,Microsoft,MSFT,NASDAQ,USD,130.51357225810057,126.89849853515624,131.61712367642667,126.33721470756691,38508600
20190826,2019-08-26,Microsoft,MSFT,NASDAQ,USD,128.42062493320694,128.8582305908203,128.96287794654694,127.38365949329416,20312600
20190827,2019-08-27,Microsoft,MSFT,NASDAQ,USD,129.75251691597938,129.1341552734375,130.06645905512335,128.10671223156996,23102100
20190828,2019-08-28,Microsoft,MSFT,NASDAQ,USD,128.31595982783944,128.96286010742188,129.15312404163978,127.0506836167892,17393300
20190829,2019-08-29,Microsoft,MSFT,NASDAQ,USD,130.5706439039081,131.39830017089844,131.7027341408599,130.24719369798203,20168700
20190830,2019-08-30,Microsoft,MSFT,NASDAQ,USD,132.3781547335533,131.15093994140625,132.40669359968166,129.6383219717666,23940100
20190903,2019-09-03,Microsoft,MSFT,NASDAQ,USD,129.96179272125005,129.41952514648438,130.5230765323082,129.09607493498078,18869300
20190904,2019-09-04,Microsoft,MSFT,NASDAQ,USD,130.61820210454746,130.93214416503906,130.9892219003631,129.8381010118939,17995900
20190905,2019-09-05,Microsoft,MSFT,NASDAQ,USD,132.34011841270845,133.234375,133.5483170689136,132.00714559277316,26101800
20190906,2019-09-06,Microsoft,MSFT,NASDAQ,USD,133.21536150971724,132.33062744140625,133.3580558703443,131.47441772900902,20824500
20190909,2019-09-09,Microsoft,MSFT,NASDAQ,USD,132.79673838971223,130.82748413085938,132.9489553466287,129.81907219465174,25773900
20190910,2019-09-10,Microsoft,MSFT,NASDAQ,USD,130.1424964436534,129.45753479003906,130.22811302130395,127.96393341540062,28903400
20190911,2019-09-11,Microsoft,MSFT,NASDAQ,USD,129.2958791234106,129.4956512451172,129.63836013397764,128.5157778430362,24726100
20190912,2019-09-12,Microsoft,MSFT,NASDAQ,USD,131.14142616092158,130.82748413085938,131.68367911015054,130.20910818696422,27010000
20190913,2019-09-13,Microsoft,MSFT,NASDAQ,USD,131.07479728313393,130.63719177246094,131.34116964168396,129.9236912728723,23363100
20190916,2019-09-16,Microsoft,MSFT,NASDAQ,USD,129.21975211586005,129.69541931152344,130.04740839112688,129.05802701127982,16731400
20190917,2019-09-17,Microsoft,MSFT,NASDAQ,USD,130.29474488698148,130.7038116455078,130.82748974283373,129.79052438104063,17814200
20190918,2019-09-18,Microsoft,MSFT,NASDAQ,USD,130.67528777402822,131.77883911132812,131.92153345830215,129.88567851628142,23982100
20190919,2019-09-19,Microsoft,MSFT,NASDAQ,USD,133.4722109246465,134.20474243164062,135.441465461779,133.25340809078955,35772100
20190920,2019-09-20,Microsoft,MSFT,NASDAQ,USD,134.14763998762805,132.654052734375,134.75649333887543,131.52196263216297,39167300
20190923,2019-09-23,Microsoft,MSFT,NASDAQ,USD,132.45425367718084,132.36863708496094,132.83479605850408,131.70270606290472,17139300
20190924,2019-09-24,Microsoft,MSFT,NASDAQ,USD,133.52924627357805,130.69427490234375,133.84318824834307,130.21860788291897,29773200
20190925,2019-09-25,Microsoft,MSFT,NASDAQ,USD,130.80847466089543,132.5779571533203,133.14876357650655,129.4100119886785,21382000
20190926,2019-09-26,Microsoft,MSFT,NASDAQ,USD,132.6540513092792,132.74917602539062,133.3580293700971,131.70271705091227,17456600
20190927,2019-09-27,Microsoft,MSFT,NASDAQ,USD,133.3294791647781,131.02725219726562,133.5292657291764,129.99980954366205,22477700
20190930,2019-09-30,Microsoft,MSFT,NASDAQ,USD,131.33170401184458,132.26400756835938,132.44476340932042,131.07483968436262,17280900
20191001,2019-10-01,Microsoft,MSFT,NASDAQ,USD,132.8633200500331,130.3993682861328,133.42460366892203,130.33276793327855,21466600
20191002,2019-10-02,Microsoft,MSFT,NASDAQ,USD,129.61927789718126,128.09713745117188,129.73343334995943,127.0792174594162,30521700
20191003,2019-10-03,Microsoft,MSFT,NASDAQ,USD,128.38256599587913,129.64784240722656,130.09497070733468,126.73676165585712,24132900
20191004,2019-10-04,Microsoft,MSFT,NASDAQ,USD,130.0949767130013,131.39830017089844,131.52197828572162,129.78103462505757,22897700
20191007,2019-10-07,Microsoft,MSFT,NASDAQ,USD,130.46597593959984,130.4469451904297,131.45535715332173,130.3518204769957,15303700
20191008,2019-10-08,Microsoft,MSFT,NASDAQ,USD,130.40890496149677,129.06752014160156,131.05580530469754,129.019950524317,25550500
20191009,2019-10-09,Microsoft,MSFT,NASDAQ,USD,130.77039644984504,131.51243591308594,131.95004148566036,130.3042374983396,19749900
20191010,2019-10-10,Microsoft,MSFT,NASDAQ,USD,131.75031284783685,132.33062744140625,132.87288052800068,131.52198735462193,17654600
20191011,2019-10-11,Microsoft,MSFT,NASDAQ,USD,133.30097472267377,132.88238525390625,134.16669253160555,132.7111520255257,25446000
20191014,2019-10-14,Microsoft,MSFT,NASDAQ,USD,132.89189899823336,132.7587127685547,133.46269090419463,132.73017389906715,13304300
20191015,2019-10-15,Microsoft,MSFT,NASDAQ,USD,133.24385037863397,134.6803741455078,134.8896542904858,133.0060168560343,19695700
20191016,2019-10-16,Microsoft,MSFT,NASDAQ,USD,133.93835569965174,133.5768585205078,134.1286341811286,132.73967965388178,20751600
20191017,2019-10-17,Microsoft,MSFT,NASDAQ,USD,134.09052128951467,132.891845703125,134.53764942044987,132.2544536798397,21460600
20191018,2019-10-18,Microsoft,MSFT,NASDAQ,USD,132.95848159448423,130.7228546142578,133.18680706099585,129.91421462204636,32273500
20191021,2019-10-21,Microsoft,MSFT,NASDAQ,USD,131.71220701661446,131.69317626953125,131.75977662621906,130.3422835507596,20078200
20191022,2019-10-22,Microsoft,MSFT,NASDAQ,USD,132.2069345664204,129.73345947265625,133.19631589420004,129.62881211446907,27431000
20191023,2019-10-23,Microsoft,MSFT,NASDAQ,USD,130.2186457746932,130.56112670898438,130.7608987861986,129.0104471292481,29844600
20191024,2019-10-24,Microsoft,MSFT,NASDAQ,USD,132.6064630353074,133.12969970703125,133.5863360222599,131.92150130436104,37029300
20191025,2019-10-25,Microsoft,MSFT,NASDAQ,USD,132.55888705584536,133.88124084472656,134.27129130092325,132.42570086546186,25959700
20191028,2019-10-28,Microsoft,MSFT,NASDAQ,USD,137.3726846971497,137.17291259765625,138.58088347733715,136.52599764242257,35280100
20191029,2019-10-29,Microsoft,MSFT,NASDAQ,USD,137.0682573139992,135.87908935546875,137.4678160061202,135.70784162101094,20589500
20191030,2019-10-30,Microsoft,MSFT,NASDAQ,USD,136.5355130086204,137.5724639892578,137.9434838133487,135.84102846602647,18496600
20191031,2019-10-31,Microsoft,MSFT,NASDAQ,USD,137.84831662067026,136.3927764892578,137.87685548472092,136.0312793725473,24605100
20191101,2019-11-01,Microsoft,MSFT,NASDAQ,USD,137.23951381866505,136.72579956054688,137.3917308270752,136.01229866436375,33128400
20191104,2019-11-04,Microsoft,MSFT,NASDAQ,USD,137.78176859989847,137.51539611816406,137.94349371265068,137.14437626744748,16912000
20191105,2019-11-05,Microsoft,MSFT,NASDAQ,USD,137.91489313877136,137.42971801757812,137.9624627427013,136.90648140675893,18250200
20191106,2019-11-06,Microsoft,MSFT,NASDAQ,USD,137.34413618096082,137.04922485351562,137.48684504393157,136.2310767275982,16575800
20191107,2019-11-07,Microsoft,MSFT,NASDAQ,USD,136.83991279902398,137.23947143554688,137.829308531926,136.77332695104104,17786700
20191108,2019-11-08,Microsoft,MSFT,NASDAQ,USD,136.97311331449566,138.8567657470703,138.88530461578722,136.76381859976513,16732700
20191111,2019-11-11,Microsoft,MSFT,NASDAQ,USD,138.26690405323768,138.9994354248047,139.29434669335302,137.68658963195605,14362600
20191112,2019-11-12,Microsoft,MSFT,NASDAQ,USD,139.16118797629684,139.91275024414062,140.38841742057485,138.95189325736897,18641600
20191113,2019-11-13,Microsoft,MSFT,NASDAQ,USD,139.59881444777542,140.1410675048828,140.2837763739612,139.1611942386303,16919200
20191114,2019-11-14,Microsoft,MSFT,NASDAQ,USD,139.8651416409811,140.85452270507812,141.18749544226222,139.846110894689,19729800
20191115,2019-11-15,Microsoft,MSFT,NASDAQ,USD,141.68218942790267,142.6715850830078,142.69061583073872,141.0543199148556,23485700
20191118,2019-11-18,Microsoft,MSFT,NASDAQ,USD,142.76675551908917,143.0236053466797,143.22339195101608,141.72979002604472,21534000
20191119,2019-11-19,Microsoft,MSFT,NASDAQ,USD,143.53729541516597,143.07113647460938,143.96539286217975,142.8903806707975,23935700
20191120,2019-11-20,Microsoft,MSFT,NASDAQ,USD,143.48160879351005,142.8229522705078,143.9875304138099,141.7156606399206,25696800
20191121,2019-11-21,Microsoft,MSFT,NASDAQ,USD,142.61297884422748,142.68934631347656,142.99481619047285,141.7538703049849,18576100
20191122,2019-11-22,Microsoft,MSFT,NASDAQ,USD,143.25254683173145,142.79434204101562,143.47209419044654,142.05933249975104,15901800
20191125,2019-11-25,Microsoft,MSFT,NASDAQ,USD,143.1856988526597,144.3598175048828,144.47437596857466,143.10933139873265,22420900
20191126,2019-11-26,Microsoft,MSFT,NASDAQ,USD,144.48395867018402,145.12351989746094,145.49580224067012,144.44578221486296,24620100
20191127,2019-11-27,Microsoft,MSFT,NASDAQ,USD,145.40985480089222,145.4003143310547,145.57213018174707,144.63665434157087,15184400
20191129,2019-11-29,Microsoft,MSFT,NASDAQ,USD,145.19031380419486,144.50302124023438,145.38122516849424,144.40755827528298,11977300
20191202,2019-12-02,Microsoft,MSFT,NASDAQ,USD,144.91347531428116,142.7561492919922,144.93257081978192,141.58203060174844,27418400
20191203,2019-12-03,Microsoft,MSFT,NASDAQ,USD,140.78975652668063,142.52706909179688,142.64161301141183,139.9879053925602,24066000
20191204,2019-12-04,Microsoft,MSFT,NASDAQ,USD,143.31937611139656,143.0425567626953,143.3575525656426,142.42207649774795,17574700
20191205,2019-12-05,Microsoft,MSFT,NASDAQ,USD,143.23345496777054,143.118896484375,143.4911933484042,142.68934222705553,17869100
20191206,2019-12-06,Microsoft,MSFT,NASDAQ,USD,144.1307473778249,144.85621643066406,144.97076034279544,143.4434547738281,16403500
20191209,2019-12-09,Microsoft,MSFT,NASDAQ,USD,144.2071131887701,144.4839324951172,145.29532403836214,144.05437826394214,16687400
20191210,2019-12-10,Microsoft,MSFT,NASDAQ,USD,144.41710940143193,144.26438903808594,144.98985810219403,143.91118769418733,16476100
20191211,2019-12-11,Microsoft,MSFT,NASDAQ,USD,144.65578249518646,144.8085174560547,144.97079288987433,143.50075894693853,18856600
20191212,2019-12-12,Microsoft,MSFT,NASDAQ,USD,144.7607542633633,146.27853393554688,146.46944531202655,144.1593841557326,24612100
20191213,2019-12-13,Microsoft,MSFT,NASDAQ,USD,146.04942512687023,147.50991821289062,147.85356450169564,145.88714973571282,23845400
20191216,2019-12-16,Microsoft,MSFT,NASDAQ,USD,148.06357454659525,148.46449279785156,148.81767956466223,147.78675524177686,24144200
20191217,2019-12-17,Microsoft,MSFT,NASDAQ,USD,148.38809707618705,147.66262817382812,148.636294921795,147.4335258314826,25425600
20191218,2019-12-18,Microsoft,MSFT,NASDAQ,USD,147.29038056445546,147.35719299316406,148.41676790626772,147.17582208357624,24129200
20191219,2019-12-19,Microsoft,MSFT,NASDAQ,USD,147.00398339534942,148.6363067626953,148.69357871144388,146.76534056516215,24958900
20191220,2019-12-20,Microsoft,MSFT,NASDAQ,USD,150.201807029263,150.2590789794922,151.29001778042624,149.18994916800344,53477500
20191223,2019-12-23,Microsoft,MSFT,NASDAQ,USD,150.93681647800815,150.2590789794922,150.93681647800815,150.12543957375644,17718200
20191224,2019-12-24,Microsoft,MSFT,NASDAQ,USD,150.32593243002214,150.23048400878906,150.54549438663247,149.98228606924812,8989200
20191226,2019-12-26,Microsoft,MSFT,NASDAQ,USD,150.4022629635619,151.4618377685547,151.51910972034838,150.24952804837662,14520600
20191227,2019-12-27,Microsoft,MSFT,NASDAQ,USD,152.20640864815684,151.73867797851562,152.30187161554684,151.0322898903994,18412800
20191230,2019-12-30,Microsoft,MSFT,NASDAQ,USD,151.76731694488873,150.430908203125,151.795952922549,149.60997619045432,16348400
20191231,2019-12-31,Microsoft,MSFT,NASDAQ,USD,149.64818987507837,150.5359344482422,150.60276144997604,149.34271997962009,18369400
20200102,2020-01-02,Microsoft,MSFT,NASDAQ,USD,151.56681935407136,153.32322692871094,153.42823034706447,151.13726521193465,22622100
20200103,2020-01-03,Microsoft,MSFT,NASDAQ,USD,151.12773328370503,151.41409301757812,152.6836745782892,150.87953542687913,21116200
20200106,2020-01-06,Microsoft,MSFT,NASDAQ,USD,149.9440697335836,151.80548095703125,151.87230794316667,149.39995707140503,20813700
20200107,2020-01-07,Microsoft,MSFT,NASDAQ,USD,152.0823310334366,150.42137145996094,152.41642230295344,150.17318812555376,21634100
20200108,2020-01-08,Microsoft,MSFT,NASDAQ,USD,151.71006097584038,152.81736755371094,153.49511981456826,150.77458486413934,27746500
20200109,2020-01-09,Microsoft,MSFT,NASDAQ,USD,154.48781286784572,154.72645568847656,154.8505546161972,153.71461245949803,21385000
20200110,2020-01-10,Microsoft,MSFT,NASDAQ,USD,155.4233045620937,154.01052856445312,155.80512725217918,153.85779366217815,20725900
20200113,2020-01-13,Microsoft,MSFT,NASDAQ,USD,154.4114740608552,155.8624267578125,155.89106273635204,153.9341883310565,21626500
20200114,2020-01-14,Microsoft,MSFT,NASDAQ,USD,155.96741840076578,154.76466369628906,156.1678848009803,154.37328593172,23477400
20200115,2020-01-15,Microsoft,MSFT,NASDAQ,USD,155.23236445360152,155.7669219970703,156.4924054337214,155.1846475459066,21417900
20200116,2020-01-16,Microsoft,MSFT,NASDAQ,USD,156.88381193227306,158.62112426757812,158.68795125558384,156.57834209956698,23865400
20200117,2020-01-17,Microsoft,MSFT,NASDAQ,USD,159.8143511653507,159.50889587402344,159.86208265119686,157.91474872726818,34371700
20200121,2020-01-21,Microsoft,MSFT,NASDAQ,USD,159.10798838303367,158.93617248535156,160.54940083086512,158.869345481404,29517200
20200122,2020-01-22,Microsoft,MSFT,NASDAQ,USD,159.7952847238517,158.17251586914062,159.88120724024543,158.1534203582079,24138800
20200123,2020-01-23,Microsoft,MSFT,NASDAQ,USD,158.64021178281828,159.14613342285156,159.22250087718146,157.76200790642838,19680800
20200124,2020-01-24,Microsoft,MSFT,NASDAQ,USD,159.90024236223502,157.54244995117188,159.91933786769545,156.97925634771383,24918100
20200127,2020-01-27,Microsoft,MSFT,NASDAQ,USD,153.8291817842759,154.90785217285156,155.95788658346538,152.92234182907538,32078100
20200128,2020-01-28,Microsoft,MSFT,NASDAQ,USD,156.33968726626438,157.94337463378906,158.2297343729879,155.66194979602412,24899900
20200129,2020-01-29,Microsoft,MSFT,NASDAQ,USD,160.21527757735336,160.40618896484375,161.08394114088054,158.16295467202275,34754500
20200130,2020-01-30,Microsoft,MSFT,NASDAQ,USD,166.14314156692402,164.9308319091797,166.14314156692402,163.03122973410018,51597500
20200131,2020-01-31,Microsoft,MSFT,NASDAQ,USD,164.38679705151776,162.49673461914062,164.5681534374052,161.87626884723204,36142700
20200203,2020-02-03,Microsoft,MSFT,NASDAQ,USD,162.6876067441497,166.4581756591797,166.57271957325094,162.65897076563186,30107000
20200204,2020-02-04,Microsoft,MSFT,NASDAQ,USD,169.09275953348234,171.9373779296875,172.4337590841562,168.30046360645028,36433300
20200205,2020-02-05,Microsoft,MSFT,NASDAQ,USD,175.6697397406745,171.72735595703125,175.83201509954588,170.3050541669698,39186300
20200206,2020-02-06,Microsoft,MSFT,NASDAQ,USD,172.7488152965337,175.28797912597656,175.46935005173762,171.88015168662866,27751400
20200207,2020-02-07,Microsoft,MSFT,NASDAQ,USD,174.5433698005128,175.53611755371094,177.19707687616415,174.19016851132312,33529100
20200210,2020-02-10,Microsoft,MSFT,NASDAQ,USD,175.24022348953673,180.12762451171875,180.26126392824392,174.92521317224083,35844300
20200211,2020-02-11,Microsoft,MSFT,NASDAQ,USD,181.9890534343469,176.06117248535156,182.03678492319847,175.16387293112035,53159900
20200212,2020-02-12,Microsoft,MSFT,NASDAQ,USD,177.14938123785024,176.31890869140625,177.40711962197622,173.5888336107686,47062900
20200213,2020-02-13,Microsoft,MSFT,NASDAQ,USD,174.7629342027948,175.36431884765625,177.76982829589463,174.56246779930643,35295800
20200214,2020-02-14,Microsoft,MSFT,NASDAQ,USD,174.92523403532266,176.92984008789062,176.98711204957445,174.35248528727303,23149500
20200218,2020-02-18,Microsoft,MSFT,NASDAQ,USD,177.17800990105596,178.7244110107422,179.17306076378034,177.0730064574597,27792200
20200219,2020-02-19,Microsoft,MSFT,NASDAQ,USD,180.00706592079845,179.26046752929688,180.12192271783215,178.48515493853688,29997500
20200220,2020-02-20,Microsoft,MSFT,NASDAQ,USD,178.94457998121786,176.52291870117188,179.2317365523129,173.3450925691192,36862400
20200221,2020-02-21,Microsoft,MSFT,NASDAQ,USD,175.3264154675454,170.94253540039062,175.6422861817176,169.659919486155,48572600
20200224,2020-02-24,Microsoft,MSFT,NASDAQ,USD,160.58588776840844,163.57228088378906,167.0755587186096,156.2402879347312,68311100
20200225,2020-02-25,Microsoft,MSFT,NASDAQ,USD,166.74051131834014,160.87301635742188,167.35310504591126,160.47098848757176,68073300
20200226,2020-02-26,Microsoft,MSFT,NASDAQ,USD,162.44280838105968,162.8831024169922,165.8407811816889,161.00704028883158,56206100
20200227,2020-02-27,Microsoft,MSFT,NASDAQ,USD,156.32643735669026,151.40652465820312,159.87756226966422,151.2150918330818,93174900
20200228,2020-02-28,Microsoft,MSFT,NASDAQ,USD,145.88360337407545,155.072509765625,156.6997251752608,145.49115661738037,97012700
20200302,2020-03-02,Microsoft,MSFT,NASDAQ,USD,158.23119253790156,165.39088439941406,165.5153222915378,155.35965672866865,71030800
20200303,2020-03-03,Microsoft,MSFT,NASDAQ,USD,166.3576841601314,157.46548461914062,167.5062958390929,155.31183224406658,71677000
20200304,2020-03-04,Microsoft,MSFT,NASDAQ,USD,161.27505550994934,163.24684143066406,163.39041240338062,158.52794252039857,49814400
20200305,2020-03-05,Microsoft,MSFT,NASDAQ,USD,158.93955071049004,159.15013122558594,163.55314516534068,158.59496574082314,47817300
20200306,2020-03-06,Microsoft,MSFT,NASDAQ,USD,155.64681123678957,154.65135192871094,156.1254005321975,149.31986016728098,72821100
20200309,2020-03-09,Microsoft,MSFT,NASDAQ,USD,144.53399016435162,144.17025756835938,150.994946678321,143.57681142154135,70419300
20200310,2020-03-10,Microsoft,MSFT,NASDAQ,USD,151.38738218810445,154.02919006347656,154.13448030155593,146.04632344854542,65354400
20200311,2020-03-11,Microsoft,MSFT,NASDAQ,USD,150.40151758117216,147.0513916015625,150.94710193161995,144.6775775344153,56371600
20200312,2020-03-12,Microsoft,MSFT,NASDAQ,USD,139.07808679635838,133.10528564453125,146.89823607785505,132.64584389604912,93226400
20200313,2020-03-13,Microsoft,MSFT,NASDAQ,USD,141.18383651086268,152.02867126464844,154.97678295935205,134.70373362014425,92727400
20200316,2020-03-16,Microsoft,MSFT,NASDAQ,USD,134.00505133305953,129.6211700439453,142.95468024638834,129.2191566425931,87905900
20200317,2020-03-17,Microsoft,MSFT,NASDAQ,USD,134.00502955980318,140.293701171875,141.18387042907835,129.21913564695305,81059800
20200318,2020-03-18,Microsoft,MSFT,NASDAQ,USD,132.09067046730803,134.3878936767578,139.7481006393259,129.2382818177403,81593200
20200319,2020-03-19,Microsoft,MSFT,NASDAQ,USD,136.65641215191422,136.59898376464844,143.72038128798528,133.04784422970064,85922700
20200320,2020-03-20,Microsoft,MSFT,NASDAQ,USD,139.7481285626521,131.46853637695312,140.80103126384256,130.04233446450277,84866200
20200323,2020-03-23,Microsoft,MSFT,NASDAQ,USD,131.14305849558977,130.15716552734375,134.55062719768026,126.84533515014516,78975200
20200324,2020-03-24,Microsoft,MSFT,NASDAQ,USD,137.59445259067172,141.98789978027344,143.1939544165174,135.22065325461648,82516700
20200325,2020-03-25,Microsoft,MSFT,NASDAQ,USD,142.53349896031995,140.6287078857422,147.72140631630424,138.25490854547172,75638200
20200326,2020-03-26,Microsoft,MSFT,NASDAQ,USD,142.04528751395355,149.42514038085938,149.95159149159855,142.01657332658462,64568100
20200327,2020-03-27,Microsoft,MSFT,NASDAQ,USD,145.2518924415378,143.2896728515625,148.257433486755,142.81108342012416,57042300
20200330,2020-03-30,Microsoft,MSFT,NASDAQ,USD,145.91231349541476,153.3687286376953,153.72289466440344,143.58636181693944,63420300
20200331,2020-03-31,Microsoft,MSFT,NASDAQ,USD,152.57425399147266,150.95663452148438,157.7238792292168,149.85587043323005,77927200
20200401,2020-04-01,Microsoft,MSFT,NASDAQ,USD,146.4483085575715,145.59642028808594,150.9949063722673,144.3616664658325,57969900
20200402,2020-04-02,Microsoft,MSFT,NASDAQ,USD,145.35715532805682,148.61155700683594,148.82213748544504,143.92138730411529,49630700
20200403,2020-04-03,Microsoft,MSFT,NASDAQ,USD,148.4583880931163,147.24276733398438,150.6407538591291,145.67299521096842,41243300
20200406,2020-04-06,Microsoft,MSFT,NASDAQ,USD,153.45490035648226,158.19293212890625,159.37025787232824,150.83222538941226,67111700
20200407,2020-04-07,Microsoft,MSFT,NASDAQ,USD,162.32793231073012,156.48915100097656,162.72037908322392,156.2689893839847,62769000
20200408,2020-04-08,Microsoft,MSFT,NASDAQ,USD,158.5757842260487,158.0589141845703,159.532962870213,156.4987083208587,48318200
20200409,2020-04-09,Microsoft,MSFT,NASDAQ,USD,159.23622519351733,158.06846618652344,160.2029702773397,156.33597533666455,51385100
20200413,2020-04-13,Microsoft,MSFT,NASDAQ,USD,157.31230661980788,158.42262268066406,158.48006566440998,155.3500875953282,41905300
20200414,2020-04-14,Microsoft,MSFT,NASDAQ,USD,161.7631955365977,166.26193237304688,166.3097942277151,160.8060168647835,52874300
20200415,2020-04-15,Microsoft,MSFT,NASDAQ,USD,163.8689930811695,164.51988220214844,166.13751656730375,161.99293097885268,40940800
20200416,2020-04-16,Microsoft,MSFT,NASDAQ,USD,166.83624782982258,169.4589080810547,169.6886362235502,165.49618890668037,50479600
20200417,2020-04-17,Microsoft,MSFT,NASDAQ,USD,171.8135575532285,170.9521026611328,172.29214685003413,168.33899458469585,52765600
20200420,2020-04-20,Microsoft,MSFT,NASDAQ,USD,169.06649845044674,167.563720703125,171.09571286072054,167.49672578100314,36669600
20200421,2020-04-21,Microsoft,MSFT,NASDAQ,USD,166.07051152310385,160.6337432861328,166.23323015638763,158.99696121305,56203700
20200422,2020-04-22,Microsoft,MSFT,NASDAQ,USD,164.0508501636032,166.0896453857422,166.54908705362303,163.5052659215048,34620200
20200423,2020-04-23,Microsoft,MSFT,NASDAQ,USD,166.6544031792957,164.07958984375,167.56372012764132,163.5914339086313,32790800
20200424,2020-04-24,Microsoft,MSFT,NASDAQ,USD,164.69213594351874,167.0755157470703,167.08508227445537,163.39995368804418,34277600
20200427,2020-04-27,Microsoft,MSFT,NASDAQ,USD,169.02816631674182,166.59693908691406,169.3248893473687,165.87905513331236,33194400
20200428,2020-04-28,Microsoft,MSFT,NASDAQ,USD,168.0710206954465,162.5385284423828,168.1475967515049,162.13651510211812,34392700
20200429,2020-04-29,Microsoft,MSFT,NASDAQ,USD,165.8024554075415,169.83216857910156,170.0714631961191,164.51983976561974,51286600
20200430,2020-04-30,Microsoft,MSFT,NASDAQ,USD,172.2921755306454,171.5360107421875,172.67504118966917,168.6836075425225,53875900
20200501,2020-05-01,Microsoft,MSFT,NASDAQ,USD,168.27200641389507,167.0946807861328,170.99039022327574,166.5586484837286,39370500
20200504,2020-05-04,Microsoft,MSFT,NASDAQ,USD,167.01815009067673,171.18186950683594,171.33502163482007,166.3576943184621,30372900
20200505,2020-05-05,Microsoft,MSFT,NASDAQ,USD,172.8856031171392,173.0196075439453,175.78585325867564,172.19643332059715,36839200
20200506,2020-05-06,Microsoft,MSFT,NASDAQ,USD,174.28312510166273,174.72341918945312,176.312339570622,173.85239754434082,32139300
20200507,2020-05-07,Microsoft,MSFT,NASDAQ,USD,176.28359082938823,175.73800659179688,176.6473233913739,174.76168027590157,28316000
20200508,2020-05-08,Microsoft,MSFT,NASDAQ,USD,177.05890028676012,176.77174377441406,177.07804794901972,175.50827556763306,30877800
20200511,2020-05-11,Microsoft,MSFT,NASDAQ,USD,175.30727805996978,178.74356079101562,179.480577895145,175.0201361260951,30892700
20200512,2020-05-12,Microsoft,MSFT,NASDAQ,USD,178.80100748801334,174.6947021484375,179.03072105863703,174.49370277414178,32038200
20200513,2020-05-13,Microsoft,MSFT,NASDAQ,USD,174.7329904875629,172.05288696289062,176.1687586680599,168.9803366302558,44711500
20200514,2020-05-14,Microsoft,MSFT,NASDAQ,USD,169.9374694201497,172.7994384765625,172.9525905463218,168.15711677400725,41873900
20200515,2020-05-15,Microsoft,MSFT,NASDAQ,USD,171.39244019900235,175.31687927246094,179.04987089422696,169.4206541318444,46610400
20200518,2020-05-18,Microsoft,MSFT,NASDAQ,USD,177.7959394259672,176.99191284179688,178.2266669099593,176.0825960188385,35264500
20200519,2020-05-19,Microsoft,MSFT,NASDAQ,USD,177.10679867727748,175.76675415039062,178.60957645886265,175.63274969770194,26799100
20200520,2020-05-20,Microsoft,MSFT,NASDAQ,USD,177.38888389572662,178.2047576904297,178.3871305136739,176.55382375357337,31261300
20200521,2020-05-21,Microsoft,MSFT,NASDAQ,USD,177.9551494380042,176.0642547607422,179.17415595112675,175.9298771279143,29119500
20200522,2020-05-22,Microsoft,MSFT,NASDAQ,USD,175.83394009805284,176.14108276367188,177.0529468789474,175.21003230096608,20826900
20200526,2020-05-26,Microsoft,MSFT,NASDAQ,USD,178.85745557270067,174.2790069580078,179.0110342377732,173.82787878314946,36073600
